Parent,Node,Branch.length,Label,Confidence,Source,Genotype,Collection_year,Location,Host,Tissue,Organism_name,Decade,Genotype_major,Tissue_clean
2121,1386,0.0160849949,s0326,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2121,575,0.015555572,s0299,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1388,1792,0.0036468731,Internal-482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,118,0.0130349717,s0031,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1792,819,0.0221486847,s0511,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
20,1607,0.004190386,Internal-483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1607,784,0.0129037807,Internal-484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,1173,2.5549e-06,s0172,NA,Reference,1b,1999,Germany,Unknown,NA,Hepatitis C virus subtype 1b,1990s,GT1,NA
784,1980,0.010701661,s0043,NA,Reference,1b,1999,Germany,Unknown,NA,Hepatitis C virus subtype 1b,1990s,GT1,NA
1607,1904,0.0225964409,s0118,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1022,1106,0.0192981199,s0389,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1149,996,0.0298397732,s0266,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
728,1396,0.0023598269,Internal-485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,43,0.00406564,Internal-486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1297,0.0025503443,Internal-487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,1917,0.0024172502,Internal-488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,1480,0.0243974375,s0423,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1917,1378,0.014770635,s0214,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1297,2256,0.0031110307,Internal-489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2256,1911,0.0194326997,s0509,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2256,761,0.0214346611,s0327,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
43,1262,0.0035599977,Internal-490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,1050,0.0154270815,s0403,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1262,794,0.0196104789,s0083,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1396,520,0.0193498748,s0137,NA,Reference,1b,2007,USA: Massachusetts,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1422,174,0.0051323487,Internal-491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,1629,0.0034040086,Internal-492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1629,1145,0.0197611071,s0168,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1629,558,0.0062912818,Internal-493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,367,0.0351584913,s0256,NA,Reference,1b,2008,Switzerland,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
558,1780,0.0356853106,s0473,NA,Reference,1b,2008,USA: Massachusetts,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
174,729,0.0258641526,s0478,NA,Reference,1b,2008,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
406,1995,0.0030053376,Internal-494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,1205,0.0022938556,Internal-495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,773,0.0026912468,Internal-496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,2192,0.0023654671,Internal-497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2192,2487,0.0277263146,s0316,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2192,1987,0.0185561344,s0130,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
773,1413,0.0201849502,s0401,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1205,242,0.0016694225,Internal-498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,1163,0.0031602303,Internal-499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1163,1117,0.0049635093,Internal-500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,1940,0.0218881346,s0045,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1117,2009,0.0263818376,s0580,NA,Reference,1b,2008,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1163,1044,0.0031422121,Internal-501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,1445,0.0214296714,s0025,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1044,2575,0.0267346836,s0335,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
242,731,0.0034711321,Internal-502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,250,0.0194245318,s0412,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
731,398,0.0214247526,s0343,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1995,94,0.0027870979,Internal-503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,299,0.0234797205,s0523,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
94,2569,0.0181990483,s0433,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
170,35,0.0291024415,s0000,NA,Reference,1b,2007,USA: New York,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1876,223,0.001803415,Internal-504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,1506,0.0026187892,Internal-505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506,2233,0.0044077223,Internal-506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2233,298,0.0293333301,s0211,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2233,2528,0.0307888228,s0607,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1506,2514,0.0098402603,Internal-507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2514,137,0.0214265114,s0284,NA,Reference,1b,2008,USA: Colorado,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2514,2609,0.0190602236,s0302,NA,Reference,1b,2008,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
223,2285,0.0038053506,Internal-508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2285,2320,0.0043544469,Internal-509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2320,2603,0.0221959512,s0207,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2320,1668,0.0059144409,Internal-510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,1186,0.0183233392,s0054,NA,Reference,1b,2008,Switzerland,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1668,1395,0.0352992076,SRR8735730,NA,Raw reads,1b,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2285,1991,0.0182268164,Internal-511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,635,0.0010359569,Internal-512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,845,0.0016083131,Internal-513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845,1939,0.0007511336,Internal-514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,2061,0.0125468025,ERR251702,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1939,1376,0.0023663803,Internal-515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1376,890,0.0034438998,ERR251703,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1376,651,0.0007806854,ERR149030,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
845,261,0.0024210247,ERR149028,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
635,1700,0.0049796426,ERR149029,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1991,2124,0.0039086072,ERR149027,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
618,2411,0.0011505408,Internal-516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,2054,0.0010684267,Internal-517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2054,2181,0.0030367452,Internal-518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2181,2495,0.0017910569,Internal-519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495,1233,0.0071719305,Internal-520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,1566,0.0264954636,Internal-521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1566,1499,1e-06,Internal-522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,1564,0.0,s0005,NA,Reference,Unknown,2008,Japan: Hiroshima,Unknown,NA,Hepacivirus hominis,2000s,Unknown,NA
1499,2476,0.0,s0541,NA,Reference,1b,2008,Japan:Hiroshima,Unknown,NA,Hepatitis C virus subtype 1b,2000s,GT1,NA
1566,1196,1e-06,s0104,NA,Reference,1b,2007,Japan:Hiroshima,Unknown,NA,Hepatitis C virus subtype 1b,2000s,GT1,NA
1233,1690,0.0312294291,s0259,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2495,717,0.0058963356,Internal-523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,539,0.0302355422,s0562,NA,Reference,1b,2007,Switzerland,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
717,2525,0.024508631,s0174,NA,Reference,1b,2008,Switzerland,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2181,200,0.0072026882,Internal-524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,56,0.0034095742,Internal-525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,565,0.0064369792,Internal-526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,1684,0.0276194384,s0038,NA,Reference,1b,2007,Switzerland,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
565,1624,0.0281550453,Internal-527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1624,31,0.0012336498,ERR251711,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1624,1307,0.0015059139,ERR251710,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
56,2050,0.005954223,Internal-528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2050,1011,0.0225581025,s0344,NA,Reference,1b,2008,Switzerland,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2050,744,0.0269574515,SRR8735776,NA,Raw reads,1b,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
200,1922,0.027220419,SRR8735840,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2054,2466,0.0010817601,Internal-529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2466,1303,0.0023156481,Internal-530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,2437,0.0112310754,Internal-531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437,1539,0.0042141429,Internal-532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1539,1555,0.0220909156,s0002,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1539,1355,0.0101931269,s0428,NA,Reference,1b,2008,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2437,914,0.0106790159,s0558,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1303,1831,0.0085631421,Internal-533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1831,2119,0.0277642329,s0578,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1831,1979,0.0227973931,s0194,NA,Reference,1b,2008,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2466,1989,0.0017971134,Internal-534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,2084,0.00355036,Internal-535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2084,59,0.031492667,s0516,NA,Reference,1b,2007,Switzerland,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2084,2349,0.0063020909,Internal-536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2349,958,0.0199689261,Internal-537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,2490,0.0335422248,Internal-538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2490,1730,0.0233355167,SRR6804939,NA,Raw reads,3a,2015,Spain,Homo sapiens,HCV-infected patient,NA,2010s,GT3,hcv-infected patient
2490,401,0.0036594217,Internal-539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,427,0.0604278556,ERR909867,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
401,596,0.004869195,SRR1762353,NA,Raw reads,Unknown,NA,uncalculated,Homo sapiens,NA,NA,Unknown,Unknown,NA
958,209,0.00479231,SRR1762354,NA,Raw reads,Unknown,NA,uncalculated,Homo sapiens,NA,NA,Unknown,Unknown,NA
2349,2454,0.0225251011,Internal-540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2454,230,0.0043541623,SRR1762352,NA,Raw reads,1b/3,NA,uncalculated,Homo sapiens,plasma,NA,Unknown,Unknown,blood
2454,179,0.0036295367,SRR1762355,NA,Raw reads,Unknown,NA,uncalculated,Unknown,NA,NA,Unknown,Unknown,NA
1989,699,0.0048368174,Internal-541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,1157,0.024483884,s0366,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
699,352,0.0047086692,Internal-542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,1184,0.0119191391,Internal-543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,2635,2.1333e-06,Internal-544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2635,2475,1e-06,SRR6804990,NA,Raw reads,1b,2015,Spain,Homo sapiens,HCV-infected patient,NA,2010s,GT1,hcv-infected patient
2635,2550,1e-06,SRR6804994,NA,Raw reads,1b,2015,Spain,Homo sapiens,HCV-infected patient,NA,2010s,GT1,hcv-infected patient
1184,1089,1e-06,SRR6804989,NA,Raw reads,1b,2015,Spain,Homo sapiens,HCV-infected patient,NA,2010s,GT1,hcv-infected patient
352,374,0.0304997851,SRR8735712,NA,Raw reads,1b,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2411,2015,0.0017344932,Internal-545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,98,0.0026147779,Internal-546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,281,0.0030973127,Internal-547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,1098,0.0271101089,s0430,NA,Reference,Unknown,1998,Unknown,Unknown,NA,Hepacivirus hominis,1990s,Unknown,NA
281,1574,0.0055387029,Internal-548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1574,1504,0.0197441921,s0198,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1574,465,0.0049421116,Internal-549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,1561,0.0162077184,s0397,NA,Reference,1b,2007,Switzerland,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
465,2455,0.0281019066,ERR909842,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
98,696,0.0018089303,Internal-550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,2424,0.0024213402,Internal-551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2424,2415,0.0255684511,s0212,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2424,1090,0.0188559321,s0110,NA,Reference,1b,2008,Switzerland,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
696,1845,0.0077347195,Internal-552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1845,1375,0.0214694249,s0604,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1845,2392,0.0331027836,s0567,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2015,2326,0.0021755448,Internal-553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2326,1227,0.0016713875,Internal-554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,874,0.0025047306,Internal-555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,629,0.0026815834,Internal-556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
629,162,0.0054945984,Internal-557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,2488,0.0036154028,Internal-558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2488,846,0.0015701395,Internal-559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846,700,0.0029052662,Internal-560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,1107,0.0035253717,Internal-561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,1643,0.0184418353,s0241,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1107,1608,0.013431549,s0591,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
700,1162,0.0028346345,Internal-562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1162,450,0.0027939816,Internal-563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,420,0.0036777649,Internal-564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,2638,0.0020792332,Internal-565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2638,609,0.0175019467,s0532,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2638,2107,0.0029693549,Internal-566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2107,844,0.0024066495,Internal-567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,2577,0.0179179319,s0315,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
844,2035,0.0122284027,s0271,NA,Reference,1b,2007,Switzerland,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2107,1614,0.0153201825,s0445,NA,Reference,1b,2008,Switzerland,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
420,743,0.0251072078,s0382,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
450,1228,0.0033472542,Internal-568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,514,0.0040236939,Internal-569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,1230,0.0237371705,s0088,NA,Reference,1b,2007,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
514,212,0.0221644181,s0062,NA,Reference,1b,2009,Unknown,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1228,29,0.0149982198,s0185,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1162,2398,0.0256596074,s0375,NA,Reference,1b,2008,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
846,2010,0.0261263351,s0248,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2488,1005,0.0251419625,s0411,NA,Reference,1b,2008,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
162,38,0.0048041139,Internal-570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,14,0.0224585333,s0354,NA,Reference,1b,2007,USA: New York,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
38,755,0.0205094556,s0106,NA,Reference,1b,2007,USA: New York,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
629,120,0.0060022423,Internal-571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,2524,0.0287868699,s0280,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
120,1675,0.0126956089,s0358,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
874,2362,0.0092136687,Internal-572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2362,948,0.0254543494,s0427,NA,Reference,1b,2007,USA: Massachusetts,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2362,183,0.0020188022,Internal-573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,404,0.0173958269,Internal-574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,807,2.7546e-06,s0117,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
404,2046,0.0047021082,SRR527816,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
183,1406,0.004559712,Internal-575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,15,0.0168972022,s0027,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1406,796,0.0211100223,s0227,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1227,2354,0.0017684734,Internal-576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2354,888,0.0027778536,Internal-577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,981,0.001156107,Internal-578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
981,2305,0.0051087318,Internal-579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2305,2112,0.0254381488,s0007,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2305,2566,0.0316684986,s0243,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
981,1632,0.0244631502,Internal-580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1632,2573,0.0020429417,ERR251694,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1632,994,0.0010517323,ERR251695,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
888,247,0.0051260424,Internal-581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1598,0.00801367,Internal-582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1598,2057,0.0053292122,Internal-583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2057,1038,0.0294828842,s0264,NA,Reference,1b,2007,USA: New York,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2057,530,0.0283340408,Internal-584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,1168,0.0041987894,ERR251699,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
530,2266,0.0017371766,ERR251698,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1598,1610,0.0297560032,s0181,NA,Reference,1b,2008,USA: New York,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
247,1611,0.0282106398,s0521,NA,Reference,1b,2007,Switzerland,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
2354,1748,0.004951501,Internal-585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1748,324,0.0049534618,Internal-586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,1461,0.0064613289,Internal-587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,442,0.0230915734,s0468,NA,Reference,1b,2007,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1461,2146,0.0186703794,s0292,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
324,1492,0.0221556306,s0459,NA,Reference,1b,2008,USA: Tennessee,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1748,1897,0.0062143731,Internal-588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,309,0.0247893691,s0329,NA,Reference,1b,2007,Germany,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
1897,861,0.0269659871,s0589,NA,Reference,1b,2008,USA,Homo sapiens,blood,Hepatitis C virus subtype 1b,2000s,GT1,blood
